"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending","high_income_threshold","running_var","treatment","running_var_centered"
"Croatia","HR","HRV",2018,"","2025-04-15",14670,15460.4183295843,3988775,99.06781797397,"Europe & Central Asia","Zagreb","15.9614","45.8069","High income","IBRD",12376,2294,1,2.294
"Cuba","CU","CUB",2019,"","2025-04-15",9010,9232.26115935183,11202846,22.8207944494506,"Latin America & Caribbean","Havana","-82.3667","23.1333","Upper middle income","Not classified",12536,-3526,0,-3.526
"Cuba","CU","CUB",2018,"","2025-04-15",8710,8911.46205964193,11227118,27.0834484996753,"Latin America & Caribbean","Havana","-82.3667","23.1333","Upper middle income","Not classified",12376,-3666,0,-3.666
"Curacao","CW","CUW",2020,"","2025-04-15",16250,16356.0933594414,154947,NA,"Latin America & Caribbean","Willemstad","","","High income","Not classified",12696,3554,1,3.554
"Curacao","CW","CUW",2021,"","2025-04-15",18130,17980.0888397547,152369,NA,"Latin America & Caribbean","Willemstad","","","High income","Not classified",13205,4925,1,4.925
"Curacao","CW","CUW",2022,"","2025-04-15",20450,20501.7522782219,149996,NA,"Latin America & Caribbean","Willemstad","","","High income","Not classified",13845,6605,1,6.605
"Curacao","CW","CUW",2018,"","2025-04-15",18820,19119.1243941688,159336,155.268858771687,"Latin America & Caribbean","Willemstad","","","High income","Not classified",12376,6444,1,6.444
"Curacao","CW","CUW",2019,"","2025-04-15",19140,19220.6866958303,157441,NA,"Latin America & Caribbean","Willemstad","","","High income","Not classified",12536,6604,1,6.604
"Cyprus","CY","CYP",2021,"","2025-04-15",30270,33734.29296875,1317309,176.826387204434,"Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified",13205,17065,1,17.065
"Cyprus","CY","CYP",2020,"","2025-04-15",27280,28649.015625,1302247,160.66871645997,"Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified",12696,14584,1,14.584
"Cyprus","CY","CYP",2019,"","2025-04-15",28840,29703.052734375,1286671,150.506169561162,"Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified",12536,16304,1,16.304
"Cyprus","CY","CYP",2022,"","2025-04-15",33070,33938.9453125,1331370,201.237205778502,"Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified",13845,19225,1,19.225
"Cyprus","CY","CYP",2018,"","2025-04-15",27570,29599.986328125,1270737,147.623567410054,"Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified",12376,15194,1,15.194
"Cyprus","CY","CYP",2023,"","2025-04-15",32960,36551.41796875,1344976,192.786921526999,"Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified",14005,18955,1,18.955
"Czechia","CZ","CZE",2021,"","2025-04-15",24400,27696.4619527544,10505772,137.378116302868,"Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified",13205,11195,1,11.195
"Czechia","CZ","CZE",2019,"","2025-04-15",22100,24062.7190013343,10671870,138.154609993871,"Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified",12536,9564,1,9.564
"Czechia","CZ","CZE",2022,"","2025-04-15",26060,28282.2236715857,10672118,144.011494109397,"Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified",13845,12215,1,12.215
"Czechia","CZ","CZE",2023,"","2025-04-15",27370,31591.1770732969,10864042,132.952093158849,"Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified",14005,13365,1,13.365
"Czechia","CZ","CZE",2018,"","2025-04-15",20500,23705.9329811299,10629928,145.141717890789,"Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified",12376,8124,1,8.124
"Czechia","CZ","CZE",2020,"","2025-04-15",21770,23472.8915454417,10697858,128.780430305965,"Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified",12696,9074,1,9.074
"Denmark","DK","DNK",2022,"","2025-04-15",73320,68091.3191138669,5903037,131.54315114232,"Europe & Central Asia","Copenhagen","12.5681","55.6763","High income","Not classified",13845,59475,1,59.475
"Denmark","DK","DNK",2019,"","2025-04-15",63020,59404.2663247723,5814422,111.891475065653,"Europe & Central Asia","Copenhagen","12.5681","55.6763","High income","Not classified",12536,50484,1,50.484
"Denmark","DK","DNK",2018,"","2025-04-15",61090,61324.7665045565,5793636,108.813985501909,"Europe & Central Asia","Copenhagen","12.5681","55.6763","High income","Not classified",12376,48714,1,48.714
"Denmark","DK","DNK",2023,"","2025-04-15",73340,68453.8769281145,5946952,127.768567480091,"Europe & Central Asia","Copenhagen","12.5681","55.6763","High income","Not classified",14005,59335,1,59.335
"Denmark","DK","DNK",2021,"","2025-04-15",70310,69727.9873677012,5856733,111.414043682799,"Europe & Central Asia","Copenhagen","12.5681","55.6763","High income","Not classified",13205,57105,1,57.105
"Denmark","DK","DNK",2020,"","2025-04-15",62710,60985.4885601514,5831404,104.433432671151,"Europe & Central Asia","Copenhagen","12.5681","55.6763","High income","Not classified",12696,50014,1,50.014
"Djibouti","DJ","DJI",2023,"","2025-04-15",3400,3554.83918868372,1152944,342.702357693776,"Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA",14005,-10605,0,-10.605
"Djibouti","DJ","DJI",2021,"","2025-04-15",3010,3019.69343880209,1121248,264.020253506591,"Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA",13205,-10195,0,-10.195
"Djibouti","DJ","DJI",2019,"","2025-04-15",2780,2837.17103336917,1088709,320.939002998625,"Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA",12536,-9756,0,-9.756
"Djibouti","DJ","DJI",2022,"","2025-04-15",3320,3231.30015326477,1137096,340.194014640123,"Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA",13845,-10525,0,-10.525
"Djibouti","DJ","DJI",2020,"","2025-04-15",2790,2881.99924450145,1105188,222.837983303664,"Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA",12696,-9906,0,-9.906
"Djibouti","DJ","DJI",2018,"","2025-04-15",2720,2718.0853229414,1071882,300.398686676008,"Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA",12376,-9656,0,-9.656
"Dominica","DM","DMA",2019,"","2025-04-15",8690,9009.09011545429,67880,NA,"Latin America & Caribbean","Roseau","-61.39","15.2976","Upper middle income","Blend",12536,-3846,0,-3.846
"Dominica","DM","DMA",2018,"","2025-04-15",8200,8137.56520624242,68174,106.96050417924,"Latin America & Caribbean","Roseau","-61.39","15.2976","Upper middle income","Blend",12376,-4176,0,-4.176
"Dominica","DM","DMA",2022,"","2025-04-15",9220,9085.67412772363,66826,NA,"Latin America & Caribbean","Roseau","-61.39","15.2976","Upper middle income","Blend",13845,-4625,0,-4.625
"Dominica","DM","DMA",2020,"","2025-04-15",7630,7461.77933220095,67573,NA,"Latin America & Caribbean","Roseau","-61.39","15.2976","Upper middle income","Blend",12696,-5066,0,-5.066
"Dominica","DM","DMA",2023,"","2025-04-15",9790,9832.99643050057,66510,NA,"Latin America & Caribbean","Roseau","-61.39","15.2976","Upper middle income","Blend",14005,-4215,0,-4.215
"Dominica","DM","DMA",2021,"","2025-04-15",8390,8262.65091316727,67202,NA,"Latin America & Caribbean","Roseau","-61.39","15.2976","Upper middle income","Blend",13205,-4815,0,-4.815
"Dominican Republic","DO","DOM",2021,"","2025-04-15",8090,8472.47982000992,11123476,52.7348670680051,"Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",13205,-5115,0,-5.115
"Dominican Republic","DO","DOM",2022,"","2025-04-15",9070,10109.5234003521,11230734,54.2315255592457,"Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",13845,-4775,0,-4.775
"Dominican Republic","DO","DOM",2018,"","2025-04-15",7670,7934.98141208525,10782053,52.0559663874181,"Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",12376,-4706,0,-4.706
"Dominican Republic","DO","DOM",2020,"","2025-04-15",7160,7162.29175242114,11008300,44.2936565524675,"Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",12696,-5536,0,-5.536
"Dominican Republic","DO","DOM",2023,"","2025-04-15",9710,10717.6276712204,11331265,49.6153321918918,"Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",14005,-4295,0,-4.295
"Dominican Republic","DO","DOM",2019,"","2025-04-15",7980,8164.22080932117,10894043,51.0111449209557,"Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",12536,-4556,0,-4.556
"Ecuador","EC","ECU",2019,"","2025-04-15",6100,6205.05759479761,17340021,48.0828499402147,"Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD",12536,-6436,0,-6.436
"Ecuador","EC","ECU",2022,"","2025-04-15",6590,6540.99824522101,17823897,61.6216623941869,"Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD",13845,-7255,0,-7.255
"Ecuador","EC","ECU",2020,"","2025-04-15",5410,5463.64509649315,17546065,43.9893124398324,"Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD",12696,-7286,0,-7.286
"Ecuador","EC","ECU",2018,"","2025-04-15",6120,6303.91892523596,17049547,48.0093480992122,"Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD",12376,-6256,0,-6.256
"Ecuador","EC","ECU",2023,"","2025-04-15",6590,6609.80408154957,17980083,57.8477543481784,"Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD",14005,-7415,0,-7.415
"Ecuador","EC","ECU",2021,"","2025-04-15",6120,6075.8026572556,17682454,53.1511986943634,"Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD",13205,-7085,0,-7.085
"Egypt, Arab Rep.","EG","EGY",2018,"","2025-04-15",2710,2484.70315630508,105682094,45.9110196733959,"Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD",12376,-9666,0,-9.666
"Egypt, Arab Rep.","EG","EGY",2021,"","2025-04-15",3470,3827.35415374308,110957008,29.8569734808122,"Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD",13205,-9735,0,-9.735
"Egypt, Arab Rep.","EG","EGY",2019,"","2025-04-15",2640,2962.98892023003,107553158,41.1240171551108,"Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD",12536,-9896,0,-9.896
"Egypt, Arab Rep.","EG","EGY",2020,"","2025-04-15",2960,3511.11381026379,109315124,32.1262555667523,"Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD",12696,-9736,0,-9.736
"Egypt, Arab Rep.","EG","EGY",2022,"","2025-04-15",4040,4233.30783744856,112618250,36.9831048772713,"Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD",13845,-9805,0,-9.805
"Egypt, Arab Rep.","EG","EGY",2023,"","2025-04-15",3840,3457.45691570455,114535772,40.4424382173628,"Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD",14005,-10165,0,-10.165
"El Salvador","SV","SLV",2023,"","2025-04-15",4960,5391.06926181338,6309624,80.9228818995509,"Latin America & Caribbean","San Salvador","-89.2073","13.7034","Upper middle income","IBRD",14005,-9045,0,-9.045
"El Salvador","SV","SLV",2021,"","2025-04-15",4380,4642.60743101342,6255782,81.8450759800765,"Latin America & Caribbean","San Salvador","-89.2073","13.7034","Upper middle income","IBRD",13205,-8825,0,-8.825
"El Salvador","SV","SLV",2019,"","2025-04-15",4130,4320.11671534627,6222318,76.0420130991468,"Latin America & Caribbean","San Salvador","-89.2073","13.7034","Upper middle income","IBRD",12536,-8406,0,-8.406
"El Salvador","SV","SLV",2022,"","2025-04-15",4710,5093.51833879776,6280319,88.1547423295316,"Latin America & Caribbean","San Salvador","-89.2073","13.7034","Upper middle income","IBRD",13845,-9135,0,-9.135
"El Salvador","SV","SLV",2020,"","2025-04-15",3800,3997.19279583709,6234673,66.4595069497083,"Latin America & Caribbean","San Salvador","-89.2073","13.7034","Upper middle income","IBRD",12696,-8896,0,-8.896
"El Salvador","SV","SLV",2018,"","2025-04-15",3940,4183.54620971358,6219807,75.6336168879956,"Latin America & Caribbean","San Salvador","-89.2073","13.7034","Upper middle income","IBRD",12376,-8436,0,-8.436
"Equatorial Guinea","GQ","GNQ",2022,"","2025-04-15",4570,7589.29964909381,1803545,81.8130161368099,"Sub-Saharan Africa","Malabo","8.7741","3.7523","Upper middle income","IBRD",13845,-9275,0,-9.275
"Equatorial Guinea","GQ","GNQ",2018,"","2025-04-15",5450,8102.47084834031,1616422,103.645681622953,"Sub-Saharan Africa","Malabo","8.7741","3.7523","Upper middle income","IBRD",12376,-6926,0,-6.926
"Equatorial Guinea","GQ","GNQ",2020,"","2025-04-15",4790,5764.05502912947,1716468,77.9278846441807,"Sub-Saharan Africa","Malabo","8.7741","3.7523","Upper middle income","IBRD",12696,-7906,0,-7.906
"Equatorial Guinea","GQ","GNQ",2021,"","2025-04-15",4820,6945.63069794539,1758786,76.9666485998527,"Sub-Saharan Africa","Malabo","8.7741","3.7523","Upper middle income","IBRD",13205,-8385,0,-8.385
"Equatorial Guinea","GQ","GNQ",2023,"","2025-04-15",4840,6677.793435386,1847549,61.443281519042,"Sub-Saharan Africa","Malabo","8.7741","3.7523","Upper middle income","IBRD",14005,-9165,0,-9.165
"Equatorial Guinea","GQ","GNQ",2019,"","2025-04-15",5130,6804.14923073888,1670177,94.8787924253545,"Sub-Saharan Africa","Malabo","8.7741","3.7523","Upper middle income","IBRD",12536,-7406,0,-7.406
"Estonia","EE","EST",2018,"","2025-04-15",21160,23618.1361254581,1321977,143.485224864735,"Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified",12376,8784,1,8.784
"Estonia","EE","EST",2019,"","2025-04-15",23060,24021.2501413306,1326898,140.352147998549,"Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified",12536,10524,1,10.524
"Estonia","EE","EST",2021,"","2025-04-15",26260,27953.7670230126,1330932,160.394681627556,"Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified",13205,13055,1,13.055
"Estonia","EE","EST",2023,"","2025-04-15",27620,30133.304450454,1370286,154.859244621649,"Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified",14005,13615,1,13.615
"Estonia","EE","EST",2022,"","2025-04-15",27290,28451.1477825175,1348840,174.563994182116,"Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified",13845,13445,1,13.445
"Estonia","EE","EST",2020,"","2025-04-15",23230,23933.9939421065,1329522,137.392641283846,"Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified",12696,10534,1,10.534
"Eswatini","SZ","SWZ",2022,"","2025-04-15",3590,3852.08573272946,1218917,NA,"Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","Blend",13845,-10255,0,-10.255
"Eswatini","SZ","SWZ",2019,"","2025-04-15",3650,3894.32951592818,1179874,NA,"Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","Blend",12536,-8886,0,-8.886
"Eswatini","SZ","SWZ",2023,"","2025-04-15",3690,3610.60879677551,1230506,NA,"Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","Blend",14005,-10315,0,-10.315
"Eswatini","SZ","SWZ",2021,"","2025-04-15",3570,3926.48687364215,1206593,NA,"Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","Blend",13205,-9635,0,-9.635
"Eswatini","SZ","SWZ",2018,"","2025-04-15",3460,3986.10557163026,1168929,NA,"Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","Blend",12376,-8916,0,-8.916
"Eswatini","SZ","SWZ",2020,"","2025-04-15",3400,3442.3216527415,1192729,NA,"Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","Blend",12696,-9296,0,-9.296
"Ethiopia","ET","ETH",2021,"","2025-04-15",930,910.947840320752,122138588,24.3450393271265,"Sub-Saharan Africa","Addis Ababa","38.7468","9.02274","Low income","IDA",13205,-12275,0,-12.275
"Ethiopia","ET","ETH",2022,"","2025-04-15",1010,1011.0732858233,125384287,26.5955012290858,"Sub-Saharan Africa","Addis Ababa","38.7468","9.02274","Low income","IDA",13845,-12835,0,-12.835
"Ethiopia","ET","ETH",2020,"","2025-04-15",860,905.313175805855,118917671,24.006113643482,"Sub-Saharan Africa","Addis Ababa","38.7468","9.02274","Low income","IDA",12696,-11836,0,-11.836
"Ethiopia","ET","ETH",2018,"","2025-04-15",770,747.968143637014,112664152,31.199374943469,"Sub-Saharan Africa","Addis Ababa","38.7468","9.02274","Low income","IDA",12376,-11606,0,-11.606
"Ethiopia","ET","ETH",2023,"","2025-04-15",1110,1272.01628209211,128691692,20.5854115676722,"Sub-Saharan Africa","Addis Ababa","38.7468","9.02274","Low income","IDA",14005,-12895,0,-12.895
"Ethiopia","ET","ETH",2019,"","2025-04-15",820,828.70897229725,115737383,28.8153010070423,"Sub-Saharan Africa","Addis Ababa","38.7468","9.02274","Low income","IDA",12536,-11716,0,-11.716
"Faroe Islands","FO","FRO",2023,"","2025-04-15",72150,71717.7042204698,54482,114.33787884979,"Europe & Central Asia","Torshavn","-6.91181","61.8926","High income","Not classified",14005,58145,1,58.145
"Faroe Islands","FO","FRO",2018,"","2025-04-15",62900,62524.0387361638,50998,106.874168106959,"Europe & Central Asia","Torshavn","-6.91181","61.8926","High income","Not classified",12376,50524,1,50.524
"Faroe Islands","FO","FRO",2019,"","2025-04-15",66010,63064.6343127366,51795,108.623704975373,"Europe & Central Asia","Torshavn","-6.91181","61.8926","High income","Not classified",12536,53474,1,53.474
"Faroe Islands","FO","FRO",2022,"","2025-04-15",72330,66108.733645837,53952,124.535531033936,"Europe & Central Asia","Torshavn","-6.91181","61.8926","High income","Not classified",13845,58485,1,58.485
"Faroe Islands","FO","FRO",2021,"","2025-04-15",70020,68736.505610554,53315,104.473032035173,"Europe & Central Asia","Torshavn","-6.91181","61.8926","High income","Not classified",13205,56815,1,56.815
"Faroe Islands","FO","FRO",2020,"","2025-04-15",64200,62236.0866558197,52571,96.2241937518396,"Europe & Central Asia","Torshavn","-6.91181","61.8926","High income","Not classified",12696,51504,1,51.504
"Fiji","FJ","FJI",2020,"","2025-04-15",4680,4844.42129036462,914963,72.3435754996883,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend",12696,-8016,0,-8.016
"Fiji","FJ","FJI",2019,"","2025-04-15",5620,5950.82868635508,914899,107.411463822998,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend",12536,-6916,0,-6.916
"Fiji","FJ","FJI",2023,"","2025-04-15",5680,5888.73668639357,924145,NA,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend",14005,-8325,0,-8.325
"Fiji","FJ","FJI",2021,"","2025-04-15",4520,4696.17101880318,916711,81.7252089564687,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend",13205,-8685,0,-8.685
"Fiji","FJ","FJI",2022,"","2025-04-15",5440,5405.03007408295,919422,117.506559364173,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend",13845,-8405,0,-8.405
"Fiji","FJ","FJI",2018,"","2025-04-15",5690,6085.41979209299,917180,103.235419995391,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend",12376,-6686,0,-6.686
"Finland","FI","FIN",2022,"","2025-04-15",54710,50438.4753952355,5556106,94.132058739535,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified",13845,40865,1,40.865
"Finland","FI","FIN",2018,"","2025-04-15",48220,49654.2497035329,5515525,79.1436148422846,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified",12376,35844,1,35.844
"Finland","FI","FIN",2019,"","2025-04-15",49950,48358.1807773701,5521606,80.5641502947367,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified",12536,37414,1,37.414
"Finland","FI","FIN",2023,"","2025-04-15",53230,52925.6897638424,5583911,85.3336748134055,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified",14005,39225,1,39.225
"Finland","FI","FIN",2020,"","2025-04-15",50030,48828.6846862799,5529543,72.1845955995888,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified",12696,37334,1,37.334
"Finland","FI","FIN",2021,"","2025-04-15",53200,53099.1351400148,5541017,79.7892781913782,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified",13205,39995,1,39.995
"France","FR","FRA",2019,"","2025-04-15",42470,40408.2848574751,67382061,66.4289771741449,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified",12536,29934,1,29.934
"France","FR","FRA",2018,"","2025-04-15",41130,41418.1766484844,67158348,66.8022607812266,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified",12376,28754,1,28.754
"France","FR","FRA",2022,"","2025-04-15",45180,41082.8119320747,68065015,75.7901436111221,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified",13845,31335,1,31.335
"France","FR","FRA",2020,"","2025-04-15",39200,39169.8606000707,67601110,58.8388907240647,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified",12696,26504,1,26.504
"France","FR","FRA",2023,"","2025-04-15",45180,44690.9345395117,68287487,70.5595547931931,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified",14005,31175,1,31.175
"France","FR","FRA",2021,"","2025-04-15",43800,43725.0999521245,67842811,63.788482630872,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified",13205,30595,1,30.595
"Gabon","GA","GAB",2022,"","2025-04-15",7480,8409.2074145028,2430747,92.0630888500131,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD",13845,-6365,0,-6.365
"Gabon","GA","GAB",2021,"","2025-04-15",6520,8181.40914134656,2376722,85.3483122054007,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD",13205,-6685,0,-6.685
"Gabon","GA","GAB",2018,"","2025-04-15",6540,7624.2775233771,2212318,77.0365976973024,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD",12376,-5836,0,-5.836
"Gabon","GA","GAB",2019,"","2025-04-15",6870,7441.1786472281,2267706,73.4280894486644,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD",12536,-5666,0,-5.666
"Gabon","GA","GAB",2020,"","2025-04-15",6730,6605.80346077565,2322539,70.1140546466314,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD",12696,-5966,0,-5.966
"Gabon","GA","GAB",2023,"","2025-04-15",7930,7802.83659565049,2484789,91.4786667108597,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD",14005,-6075,0,-6.075
"Gambia, The","GM","GMB",2020,"","2025-04-15",720,720.335143352133,2515733,47.3955201736291,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA",12696,-11976,0,-11.976
"Gambia, The","GM","GMB",2022,"","2025-04-15",830,836.244875868476,2636470,44.7219215369466,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA",13845,-13015,0,-13.015
"Gambia, The","GM","GMB",2023,"","2025-04-15",870,888.157407724123,2697845,42.4360024960632,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA",14005,-13135,0,-13.135
"Gambia, The","GM","GMB",2019,"","2025-04-15",720,738.186751987483,2456844,55.9979116186993,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA",12536,-11816,0,-11.816
"Gambia, The","GM","GMB",2021,"","2025-04-15",760,781.890925169531,2576010,42.0979827971754,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA",13205,-12445,0,-12.445
"Gambia, The","GM","GMB",2018,"","2025-04-15",680,696.219806960615,2399632,64.8124640003735,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA",12376,-11696,0,-11.696
"Georgia","GE","GEO",2019,"","2025-04-15",4780,4741.2832715876,3720161,117.810080239714,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD",12536,-7756,0,-7.756
"Georgia","GE","GEO",2018,"","2025-04-15",4580,4804.0546040444,3726549,109.847740556266,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD",12376,-7796,0,-7.796
"Georgia","GE","GEO",2022,"","2025-04-15",5690,6729.84659930283,3712502,114.695437688718,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD",13845,-8155,0,-8.155
"Georgia","GE","GEO",2020,"","2025-04-15",4330,4300.85701291207,3722716,92.8910841752194,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD",12696,-8366,0,-8.366
"Georgia","GE","GEO",2021,"","2025-04-15",4760,5083.60695484577,3708610,101.60090754891,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD",13205,-8445,0,-8.445
"Georgia","GE","GEO",2023,"","2025-04-15",6710,8283.66960242964,3715483,107.151179168501,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD",14005,-7295,0,-7.295
"Germany","DE","DEU",2019,"","2025-04-15",49470,47623.8656074829,83092962,79.1337471144706,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified",12536,36934,1,36.934
"Germany","DE","DEU",2022,"","2025-04-15",53800,49686.1154582583,83797985,89.0641273695259,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified",13845,39955,1,39.955
"Germany","DE","DEU",2023,"","2025-04-15",54800,54343.2265084958,83280000,82.7991064495705,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified",14005,40795,1,40.795
"Germany","DE","DEU",2020,"","2025-04-15",48020,47379.765194548,83160871,72.9932572283324,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified",12696,35324,1,35.324
"Germany","DE","DEU",2021,"","2025-04-15",52140,52265.6541620571,83196078,80.15661805106,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified",13205,38935,1,38.935
"Germany","DE","DEU",2018,"","2025-04-15",47540,48874.8595028454,82905782,79.227659692288,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified",12376,35164,1,35.164
"Ghana","GH","GHA",2018,"","2025-04-15",2060,2196.61290615342,30637585,67.9585174644902,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA",12376,-10316,0,-10.316
"Ghana","GH","GHA",2019,"","2025-04-15",2170,2186.18924111824,31258945,76.824802732152,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA",12536,-10366,0,-10.366
"Ghana","GH","GHA",2020,"","2025-04-15",2250,2196.54789313621,31887809,66.5754987162431,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA",12696,-10446,0,-10.446
"Ghana","GH","GHA",2023,"","2025-04-15",2360,2260.28741289427,33787914,69.0365894796481,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA",14005,-11645,0,-11.645
"Ghana","GH","GHA",2022,"","2025-04-15",2400,2240.27945094566,33149152,70.1154557958907,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA",13845,-11445,0,-11.445
"Ghana","GH","GHA",2021,"","2025-04-15",2310,2445.50081810782,32518665,62.7078309128346,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA",13205,-10895,0,-10.895
"Greece","GR","GRC",2019,"","2025-04-15",19690,19335.3602002969,10721582,80.590100891173,"Europe & Central Asia","Athens","23.7166","37.9792","High income","Not classified",12536,7154,1,7.154
